Ackley2,Brent,ChungReynolds,Cigar,Matyas,Leon,Michalewicz,CrossInTray,Hosaki,Langermann,Levy5,Mishra5,Alpine2,Hansen,Himmelblau,Chichinadze
-199.99999928155037,1.3838965267367376e-87,6.472327087225559e-65,4.622296499404711e-28,1.9929397999787053e-35,8.092481735808073e-12,-1.8013034100985537,-2.0626118279384524,-2.345811569885455,-5.162126159963984,-176.13757796460223,-1.0198295199309433,-6.129503781743991,-176.54154069940498,1.5457695926994473e-21,-42.944387018990994
-199.99998327913892,1.3838965267367376e-87,8.786882572847051e-64,1.4965670779950365e-28,3.760222461229509e-35,1.7749370367472766e-30,-1.8013034100985537,-2.0626118499424138,-2.3458115736664564,-5.162126136672714,-176.13757800162915,-1.0198295199309433,-6.1295038722174136,-176.54080168333763,3.8693017169721035e-06,-42.944387018990994
-199.9999999998473,1.3838965267367376e-87,5.931211464858158e-61,5.232906169669044e-29,7.1719467681252155e-34,6.310887241768094e-28,-1.8013034100985537,-2.062611844232835,-2.3458115761013154,-5.162126159963984,-176.13757497768606,-1.0198295199309433,-6.129503880027619,-176.5415094971587,1.0012071833646393e-18,-42.944387018990994
-199.99999996279888,1.3838965267367376e-87,4.082460027574445e-58,2.8366799985360365e-26,1.8367048001489642e-33,9.584185558258409e-20,-1.8013034100985537,-2.062611627667506,-2.345811536620015,-5.162126159963984,-176.137571053408,-1.0198295199309433,-6.129503891130689,-176.54085413955494,1.4655924436910366e-17,-42.497173423491034
-199.99953397471631,1.3838965267367376e-87,4.046099094444629e-58,5.959667826529675e-28,1.4415207060473255e-37,1.1170043324596437e-23,-1.8013034100985537,-2.062611869823927,-2.3458115761013154,-5.162126159963984,-176.13757800162935,-1.0198295199309433,-6.1295038911306845,-176.54177836991735,2.972085067793914e-14,-42.9443870188458
-199.99999611034235,1.3838965267367376e-87,2.72912518950744e-38,1.3117552538439994e-29,1.2710711806322196e-34,1.0898175078570628e-12,-1.8013034100985537,-2.062611841281993,-2.3458115761013074,-5.162126159963984,-176.13740246654933,-1.0198295199309433,-6.129503891130687,-176.53885831730963,1.7976391196357466e-21,-42.944387018990994
-199.99986974894293,1.3838965267367376e-87,5.67774707432107e-60,1.480917506927105e-28,2.342964049407932e-34,1.74276576061436e-24,-1.801303410098384,-2.0626118632791117,-2.3458115761008624,-5.162126159963984,-176.1375780016255,-1.0198295199309433,-6.129503891130689,-176.54132694126977,3.25198548440999e-06,-42.944387018990994
-199.9994314501414,1.3838965267367376e-87,1.8280997109822138e-62,2.7618585479619583e-28,2.2158951663770078e-37,4.979684464207637e-30,-1.8013034099428915,-2.062611870822558,-2.3458115761013034,-5.162126159963984,-176.13757800162944,-1.0198295199309433,-6.129503891130689,-176.53923135391733,7.496134125451495e-08,-42.497173423491034
-199.9999999998546,1.3838965267367376e-87,8.13701766522612e-58,6.215878567669331e-28,9.163036993612322e-34,0.005497540144774762,-1.8013034100985537,-2.062611863085459,-2.3458115761013154,-5.162126159963984,-176.137576367014,-1.0198295199309433,-6.129503850280455,-176.54082809655165,9.465030690704364e-19,-42.944387018990994
-199.99990374439193,1.3838965267367376e-87,5.069354227953068e-62,1.3527202019482082e-27,7.862837617337181e-35,0.0022637775550850537,-1.8013033198642052,-2.0626118207860498,-2.3458115761008083,-5.162126159963984,-176.13711047535622,-1.0198295199309433,-6.129503886526339,-176.5417693574143,4.605555317070756e-07,-42.944387018990994
